#data
aa<div>sas</div>aa
#document
| <html>
|   xmlns mw="http://suika.suikawiki.org/~wakaba/wiki/sw/n/MediaWiki"
|   xmlns xmlns="http://www.w3.org/1999/xhtml"
|   <head>
|   <body>
|     <p>
|       "aa"
|     <div>
|       <p>
|         "sas"
|     <p>
|       "aa"

#data
aa<blockquote>sas</blockquote>aa
#document
| <html>
|   xmlns mw="http://suika.suikawiki.org/~wakaba/wiki/sw/n/MediaWiki"
|   xmlns xmlns="http://www.w3.org/1999/xhtml"
|   <head>
|   <body>
|     <p>
|       "aa"
|     <blockquote>
|       <p>
|         "sas"
|     <p>
|       "aa"

#data
aa<blockquote></blockquote>aa
#document
| <html>
|   xmlns mw="http://suika.suikawiki.org/~wakaba/wiki/sw/n/MediaWiki"
|   xmlns xmlns="http://www.w3.org/1999/xhtml"
|   <head>
|   <body>
|     <p>
|       "aa"
|     <blockquote>
|     <p>
|       "aa"

#data
| <div
| title="aa&amp;>b" a='">"'
| 
| >aa</div   >a
#document
| <html>
|   xmlns mw="http://suika.suikawiki.org/~wakaba/wiki/sw/n/MediaWiki"
|   xmlns xmlns="http://www.w3.org/1999/xhtml"
|   <head>
|   <body>
|     <div>
|       a="">""
|       title="aa&>b"
|       <p>
|         "aa"
|     <p>
|       "a"
